entity:ID,name,:LABEL
e14579,黄坑执行任务时被捕,my_entity
e14580,白登山战役,my_entity
e14581,独立团二十二师六十四团,my_entity
e14582,日本93式防空导弹,my_entity
e14583,手机、平板,my_entity
e14584,东晋，前燕，前秦,my_entity
e14585,真 · 焰刃战斧,my_entity
e14586,柴油机,my_entity
e14587,夺取战争的最后胜利,my_entity
e14588,85式107毫米单管火箭炮,my_entity
e14589,两栖舰艇,my_entity
e14590,彩色显示屏,my_entity
e14591,Seoras,my_entity
e14592,1943年3月2日—4日,my_entity
e14593,天长,my_entity
e14594,1912年3月11日,my_entity
e14595,枋头之战,my_entity
e14596,骁将,my_entity
e14597,黄怀甲,my_entity
e14598,王牧师,my_entity
e14599,安德鲁·波帕斯少将,my_entity
e14600,费东县大青山,my_entity
e14601,自贡号护卫舰,my_entity
e14602,魏孟贤,my_entity
e14603,Smith &amp; Wesson Military &amp; Police,my_entity
e14604,1847年,my_entity
e14605,咸阳县城附近,my_entity
e14606,塞尔维亚、马其顿共和国等,my_entity
e14607,王烈傅,my_entity
e14608,蒙九龄,my_entity
e14609,钟忠宰,my_entity
e14610,1831年,my_entity
e14611,7.93米,my_entity
e14612,;二厂民权村,my_entity
e14613,Amphibious transport dock “Kunlun Shan”,my_entity
e14614,K1装甲抢救车,my_entity
e14615,Lv85,my_entity
e14616,1930年7月19日,my_entity
e14617,吉姆·苏利文,my_entity
e14618,12.35米,my_entity
e14619,MG3银色杀手,my_entity
e14620,董常云,my_entity
e14621,宋军胜,my_entity
e14622,化名周才业、陈汉东,my_entity
e14623,郭奕林,my_entity
e14624,蒙古鞑靼,my_entity
e14625,;1918.4,my_entity
e14626,击退日伪军侵袭,my_entity
e14627,叶挺独立团,my_entity
e14628,1923年4月,my_entity
e14629,黄初征,my_entity
e14630,李椿芳,my_entity
e14631,林水玉,my_entity
e14632,自1976年以来，美韩最大规模军演,my_entity
e14633,182mm,my_entity
e14634,7.92mm Chiang Kai-shek Rifle,my_entity
e14635,祖绵,my_entity
e14636,宝刀名,my_entity
e14637,江店公社团委书记、人武部长,my_entity
e14638,;湘乡市金石镇文星村,my_entity
e14639,81式122毫米轮式火箭炮,my_entity
e14640,“小鹰”系列地效飞机,my_entity
e14641,"苏俄,芬兰",my_entity
e14642,廖国仁,my_entity
e14643,鲣鸟无人机,my_entity
e14644,今河北临漳西南,my_entity
e14645,武装民船,my_entity
e14646,2012年1月28日,my_entity
e14647,等特殊职业人员,my_entity
e14648,Argentina&#39;s military,my_entity
e14649,方寸经典益智3D拼图炫酷军事3：美国提康德罗加级巡洋舰,my_entity
e14650,1781年,my_entity
e14651,中国 日本,my_entity
e14652,张恩坎,my_entity
e14653,布列斯特要塞,my_entity
e14654,起义失败,my_entity
e14655,毛利弘元,my_entity
e14656,Store guns,my_entity
e14657,36300kg,my_entity
e14658,外燃机,my_entity
e14659,黛莉雅·克莱本,my_entity
e14660,DM-34式火焰弹发射器,my_entity
e14661,江西省吉安县,my_entity
e14662,却敌号战列巡洋舰,my_entity
e14663,1939年11月30日—1940年3月12日,my_entity
e14664,男爵,my_entity
e14665,1902-1903,my_entity
e14666,赵常山,my_entity
e14667,美国霍尼韦尔公司,my_entity
e14668,南唐,my_entity
e14669,胡柳陂之战,my_entity
e14670,Zuikaku,my_entity
e14671,邓尼茨首创海战的“狼群战术 ”,my_entity
e14672,吴泽道,my_entity
e14673,1940年3月30日,my_entity
e14674,4.70米,my_entity
e14675,天津滨海航母主题公园,my_entity
e14676,防身笔,my_entity
e14677,军用飞机 侦察、预警,my_entity
e14678,雄风三型反舰飞弹,my_entity
e14679,沪东中华船厂,my_entity
e14680,导弹预警卫,my_entity
e14681,FTB=Fast Torpedo Boat;,my_entity
e14682,老挝,my_entity
e14683,匈牙利杰帕德公司,my_entity
e14684,惠丰乡平等村,my_entity
e14685,陈兆贵,my_entity
e14686,福建省福鼎县前岐乡,my_entity
e14687,: 神枪手(男),my_entity
e14688,大黄蜂RBR120mm火箭筒,my_entity
e14689,字正臣,my_entity
e14690,程子久,my_entity
e14691,上峰岭之战,my_entity
e14692,中桥C-168,my_entity
e14693,友南乡拥政村,my_entity
e14694,重量要轻,my_entity
e14695,广东三元里,my_entity
e14696,安徽怀宁人,my_entity
e14697,1993年10月3日至4日,my_entity
e14698,Tacitus,my_entity
e14699,章长银,my_entity
e14700,韩俊芬,my_entity
e14701,0.44英寸及0.45英寸,my_entity
e14702,拉德斯基,my_entity
e14703,捷克,my_entity
e14704,因素计分法,my_entity
e14705,1913年6月7日,my_entity
e14706,1902年10月,my_entity
e14707,Battle of;Komandor,my_entity
e14708,31.4米/秒,my_entity
e14709,夏中国,my_entity
e14710,秘鲁西玛瑟法尔公司,my_entity
e14711,李水秋,my_entity
e14712,100发 0.22LR手枪弹,my_entity
e14713,AIM-120 Air-to-Air Missile,my_entity
e14714,65吨,my_entity
e14715,黄绳元,my_entity
e14716,96式120mm自行迫击炮,my_entity
e14717,新四军皖,my_entity
e14718,梁山歼灭战,my_entity
e14719,韩胜秋,my_entity
e14720,广东开平,my_entity
e14721,1951～1952年,my_entity
e14722,突破炮兵第17师,my_entity
e14723,70千米,my_entity
e14724,1912年2月7日,my_entity
e14725,海地独立战争,my_entity
e14726,苗族,my_entity
e14727,左金秀,my_entity
e14728,1935年9月,my_entity
e14729,1934～1936年,my_entity
e14730,国际纯物理与应用物理联合会,my_entity
e14731,“沙漠之鼠”之称,my_entity
e14732,長岡外史,my_entity
e14733,威斯特伐利亚,my_entity
e14734,阳江战役,my_entity
e14735,夏侯兰,my_entity
e14736,军用或警用,my_entity
e14737,24.25万人,my_entity
e14738,威比、飞行的雪茄,my_entity
e14739,甘肃省第一建筑机械厂武装部部长,my_entity
e14740,古鷹型重巡洋艦,my_entity
e14741,夏攻北魏平凉之战,my_entity
e14742,涟水县立中学,my_entity
e14743,The Third Reich defense military uniforms,my_entity
e14744,蒋志江,my_entity
e14745,德国;,my_entity
e14746,杨坚平王谦之战,my_entity
e14747,廖锡鸿,my_entity
e14748,横须贺基地,my_entity
e14749,Snow durian step one weapon,my_entity
e14750,9787894951137,my_entity
e14751,卡瓦刀,my_entity
e14752,1977年,my_entity
e14753,研究部副主任·,my_entity
e14754,多拉大炮,my_entity
e14755,1939年10月,my_entity
e14756,莫纪朋,my_entity
e14757,岳兆麟,my_entity
e14758,1926年8月4日,my_entity
e14759,应西,my_entity
e14760,事业单位法人,my_entity
e14761,给予军人的一种劳动报酬,my_entity
e14762,O级战列巡洋舰,my_entity
e14763,;佩因—韦塞克斯有限公司,my_entity
e14764,信浓号航空母舰,my_entity
e14765,POS解码器和截拨器,my_entity
e14766,黛朵级轻型防空巡洋舰,my_entity
e14767,2006年5月1日,my_entity
e14768,徐如璧,my_entity
e14769,原三区四乡苏文书,my_entity
e14770,湖北省虎子石,my_entity
e14771,斯太尔-曼利彻尔有限公司,my_entity
e14772,无敌号航空母舰,my_entity
e14773,131路,my_entity
e14774,明思克航母世界,my_entity
e14775,卡迪拉克-盖奇,my_entity
e14776,1911;,my_entity
e14777,太西洋舰队,my_entity
e14778,大雄的宇宙小战争,my_entity
e14779,液体推进剂,my_entity
e14780,王宇澄,my_entity
e14781,伊拉克共和国卫队,my_entity
e14782,西辽,my_entity
e14783,军事建置,my_entity
e14784,1932年元月,my_entity
e14785,238g,my_entity
e14786,约翰·S·麦凯恩号,my_entity
e14787,汤春苗,my_entity
e14788,75式高射机枪,my_entity
e14789,火箭拦截机,my_entity
e14790,МиГ-21,my_entity
e14791,皮卡汀尼MIL-STD-1913导轨,my_entity
e14792,;1904 年,my_entity
e14793,Armi Pietro Berreta Spa,my_entity
e14794,空军集团军,my_entity
e14795,270吨,my_entity
e14796,李孝逸，魏元忠，李敬业,my_entity
e14797,Steyr 14.5mm AMR Cartridge,my_entity
e14798,江西省武宁县,my_entity
e14799,洛纳托战役,my_entity
e14800,文秋东,my_entity
e14801,奥索里约坦克,my_entity
e14802,杨义臣,my_entity
e14803,电磁脉冲武器,my_entity
e14804,32岁,my_entity
e14805,正诗乡光荣村,my_entity
e14806,王战奎,my_entity
e14807,约282年,my_entity
e14808,仅次于轰炸机,my_entity
e14809,验室、铁幕装置,my_entity
e14810,467mm(不含消焰器),my_entity
e14811,弘农华阴,my_entity
e14812,4.57千克,my_entity
e14813,1840公里/小时,my_entity
e14814,山东淄博,my_entity
e14815,夏良汉,my_entity
e14816,现代公司,my_entity
e14817,0.308英寸,my_entity
e14818,曙升乡,my_entity
e14819,船舶,my_entity
e14820,液体,my_entity
e14821,江孜战役,my_entity
e14822,契丹,my_entity
e14823,Call of Duty: Modern Warfare 3,my_entity
e14824,吴行中,my_entity
e14825,1990年11月15日,my_entity
e14826,CAWS,my_entity
e14827,严寿华,my_entity
e14828,战局处于胶着状态,my_entity
e14829,;枪管偏移式,my_entity
e14830,蒋念宏,my_entity
e14831,法越战争,my_entity
e14832,1974年7月13日,my_entity
e14833,魏国，秦国,my_entity
e14834,英国海军江河级护卫舰,my_entity
e14835,红军独立一师六团战士,my_entity
e14836,曾用名杨宝泰，字觐文,my_entity
e14837,在德国入侵波兰和法国的战斗中小试牛刀,my_entity
e14838,《三国志·武帝纪》《典论》,my_entity
e14839,林庚星,my_entity
e14840,欧洲战斗教练和战术支援飞机公司,my_entity
e14841,美国箭头坦克火控系统,my_entity
e14842,赵营平,my_entity
e14843,福建省龙岩县（今龙岩市新罗区）东肖镇联邦村,my_entity
e14844,20分钟 \u3000,my_entity
e14845,Willem van Oranje,my_entity
e14846,史奈德步枪,my_entity
e14847,自行高炮,my_entity
e14848,1935年12月,my_entity
e14849,山西汾西,my_entity
e14850,暗杀汪伪汉奸,my_entity
e14851,X-28,my_entity
e14852,汤米·弗兰克斯,my_entity
e14853,野口昂,my_entity
e14854,上卢瓦尔省,my_entity
e14855,ATV驱逐舰,my_entity
e14856,福建省宁德县（今宁德市蕉城区）霍童镇霍童村,my_entity
e14857,中国国民革命军,my_entity
e14858,40度/秒,my_entity
e14859,戴金海,my_entity
e14860,新型导弹护卫舰,my_entity
e14861,楚巴与邓鄾之战,my_entity
e14862,福建省龙岩县（今龙岩市新罗区）城关中城西街,my_entity
e14863,工会主义,my_entity
e14864,福建省漳浦县南坂村,my_entity
e14865,乌拉尔研发与生产公司,my_entity
e14866,1346年8月26日,my_entity
e14867,200架,my_entity
e14868,制定全市青少年事业发展规划,my_entity
e14869,红二十五纵队,my_entity
e14870,密集防御,my_entity
e14871,70～80发/min,my_entity
e14872,124600马力,my_entity
e14873,SS-10瘦子导弹,my_entity
e14874,1981年5月18日,my_entity
e14875,601人,my_entity
e14876,山东滕州,my_entity
e14877,2.9 m,my_entity
e14878,乌勒登,my_entity
e14879,唐生智,my_entity
e14880,东港区黄墩镇,my_entity
e14881,大弩度弓架及张弦、控弦和放弦装置的,my_entity
e14882,北固乡,my_entity
e14883,幽州的胡人,my_entity
e14884,1585年,my_entity
e14885,陈索远,my_entity
e14886,俄罗斯122毫米沙林火箭弹,my_entity
e14887,1909年11月,my_entity
e14888,1925年8月,my_entity
e14889,朱元璋与张士诚湖州之战,my_entity
e14890,F-108;Rapier,my_entity
e14891,1894年1月30日,my_entity
e14892,字鉴堂,my_entity
e14893,雷声远,my_entity
e14894,咸亭侯,my_entity
e14895,1924年11月,my_entity
e14896,1935年11月27日,my_entity
e14897,丰台区丰益桥西800米,my_entity
e14898,沿用了M11，其外形相同之处也较多,my_entity
e14899,马威威,my_entity
e14900,1892年;,my_entity
e14901,"Hukou, Taiping Army’s Battle at",my_entity
e14902,1966年5月,my_entity
e14903,光学瞄准镜,my_entity
e14904,葛钟灵,my_entity
e14905,戴姆勒奔驰公司Daimler-Benz,my_entity
e14906,1952年12月,my_entity
e14907,韩国科学家，发明家,my_entity
e14908,谢庆明,my_entity
e14909,armor-s1shellcloseair defence system,my_entity
e14910,碧峰,my_entity
e14911,109 km（截至2020年10月）,my_entity
e14912,“莫斯科”号导弹巡洋舰,my_entity
e14913,四川西部,my_entity
e14914,北京市丰台公安分局,my_entity
e14915,战役包围、迂回、穿插、退却,my_entity
e14916,雷管使用双击发系统,my_entity
e14917,1968年1月,my_entity
e14918,业务横跨房地产和港口的企业集团,my_entity
e14919,USB 4.0端口,my_entity
e14920,苏联AA-9空空导弹,my_entity
e14921,1776年12月26日,my_entity
e14922,40千米/小时,my_entity
e14923,168/169反潜驱逐舰,my_entity
e14924,1888年10月8日,my_entity
e14925,鲜卑人,my_entity
e14926,治理荆州、夏州和夏州 攻取江陵,my_entity
e14927,1937年12月20日,my_entity
e14928,あおき のぶずみ,my_entity
e14929,Bon-Adrien Jeannot de Moncey,my_entity
e14930,police gun,my_entity
e14931,海上展舰区,my_entity
e14932,1925年3月24日,my_entity
e14933,FIM-92 Stinger,my_entity
e14934,;北固乡凌云村,my_entity
e14935,琼崖抗日独立队随军服务团副团长,my_entity
e14936,7200公里,my_entity
e14937,1916年2月,my_entity
e14938,氧碘化学激光器武器系统,my_entity
e14939,angle of sideslip,my_entity
e14940,The Sd.Kfz.253 scout car,my_entity
e14941,宇宙-3M运载火箭,my_entity
e14942,字子章，又名亚尼,my_entity
e14943,2016年1月,my_entity
e14944,解放军歼敌6.3万余人,my_entity
e14945,53046部队战士,my_entity
e14946,彭泽县,my_entity
e14947,1945年牺牲,my_entity
e14948,易谦,my_entity
e14949,萨水之战,my_entity
e14950,APQ-183多功能雷达,my_entity
e14951,四川省盐边县,my_entity
e14952,GIAT5.7mmPersonal DefenceWeapon,my_entity
e14953,徐承炉,my_entity
e14954,圣彼得堡工业学院,my_entity
e14955,谢立梯,my_entity
e14956,战略防御倡议,my_entity
e14957,程务挺,my_entity
e14958,高射炮兵方队,my_entity
e14959,守护大名，文学家,my_entity
e14960,太平军湖口大捷,my_entity
e14961,MP-10%,my_entity
e14962,晋国、秦国,my_entity
e14963,陈全盛,my_entity
e14964,波音757-200,my_entity
e14965,军用,my_entity
e14966,河南省宁陵县乔楼乡小贾楼村,my_entity
e14967,卡萨布兰卡级护航航空母舰,my_entity
e14968,14.90米,my_entity
e14969,海军专业勤务部队,my_entity
e14970,加工机器,my_entity
e14971,Valkyrie,my_entity
e14972,俄罗斯瓜园-Y新型多功能伞兵战车,my_entity
e14973,无良家丁,my_entity
e14974,S-2反潜机,my_entity
e14975,1925-03,my_entity
e14976,34,my_entity
e14977,邬佳言,my_entity
e14978,秦攻百越之战,my_entity
e14979,连帅,my_entity
e14980,希腊语:τριήρης,my_entity
e14981,中国兵器工业集团有限公司,my_entity
e14982,《GRE核心词汇考法精析》（要你命3000）（合著）,my_entity
e14983,800米,my_entity
e14984,塞尔维亚族人,my_entity
e14985,胡会仁,my_entity
e14986,旗鱼级潜艇,my_entity
e14987,拔除了一系列日伪据点,my_entity
e14988,吴明流,my_entity
e14989,三星乡周卫村,my_entity
e14990,颜台慎,my_entity
e14991,万宗林,my_entity
e14992,里斯本号,my_entity
e14993,刘有何,my_entity
e14994,伊势级战列舰（いせがたせんかん）,my_entity
e14995,蒙古第二次西征,my_entity
e14996,谢细球,my_entity
e14997,欧扬激光剑,my_entity
e14998,低空机载侦察系统,my_entity
e14999,1890年11月13日,my_entity
e15000,朱景璜,my_entity
e15001,1989 年 8 月,my_entity
e15002,攻杀项籍，并分其尸体，封侯,my_entity
e15003,公元1904年3月,my_entity
e15004,四发涡桨远程轰炸机,my_entity
e15005,蒙古军、匈牙利联军,my_entity
e15006,民24式重机枪,my_entity
e15007,丁正松,my_entity
e15008,第四军医大学医疗系,my_entity
e15009,晚清 ;名将,my_entity
e15010,甘都,my_entity
e15011,谢伯俞,my_entity
e15012,45公斤,my_entity
e15013,Clement,my_entity
e15014,1996年初,my_entity
e15015,原中国人民解放军第32军95师283团1连任班长,my_entity
e15016,赛斯纳奖状君主,my_entity
e15017,慕容彪,my_entity
e15018,坦佩雷轻武器公司,my_entity
e15019,晋东娘子关地区,my_entity
e15020,范士融,my_entity
e15021,北白川能久,my_entity
e15022,河北省定州市号头庄回族乡唐家庄村,my_entity
e15023,亚声波,my_entity
e15024,荷兰NV-40式手榴弹,my_entity
e15025,3X-9X,my_entity
e15026,1956年6月,my_entity
e15027,展沟区新张集乡姜庄,my_entity
e15028,蒸汽锤,my_entity
e15029,党组织工作者,my_entity
e15030,1939年～1945年,my_entity
e15031,2005年05月02日,my_entity
e15032,会昌洛口,my_entity
e15033,曾长祥,my_entity
e15034,陈世业,my_entity
e15035,中国－东盟外长会,my_entity
e15036,防具装备 → 布甲,my_entity
e15037,司马懿、郭淮、秦朗,my_entity
e15038,许长贤,my_entity
e15039,宁乡苏州旅宁小学,my_entity
e15040,隋朝、突厥,my_entity
e15041,胡满仔,my_entity
e15042,;tp00009,my_entity
e15043,丰台战斗,my_entity
e15044,伊一六型潜艇,my_entity
e15045,18.1米,my_entity
e15046,光子环雷伊,my_entity
e15047,明治时期,my_entity
e15048,《答田岛书》,my_entity
e15049,曾德礼,my_entity
e15050,"December 14, 1837",my_entity
e15051,伞兵刀,my_entity
e15052,野性 胆略 谋略 自信,my_entity
e15053,施朝仁,my_entity
e15054,500MD防御者反潜直升机,my_entity
e15055,;日本第二十九任海上自卫队参谋长,my_entity
e15056,璜泾乡（现璜泾镇）新华村,my_entity
e15057,北京航空学院,my_entity
e15058,TLE Ⅱ pistol,my_entity
e15059,李斐然,my_entity
e15060,福建省上杭县官庄乡龙角村,my_entity
e15061,中国兵器工业集团公司,my_entity
e15062,信息质量对反舰导弹作战效果影响的分析方法研究,my_entity
e15063,朱承信,my_entity
e15064,装甲薄速度快火力强,my_entity
e15065,张昌容,my_entity
e15066,洛杉矶级核潜艇,my_entity
e15067,中国北方工业（集团）总公司,my_entity
e15068,福建省仙游县凤山乡东湖村,my_entity
e15069,阿姆拉姆空空导弹,my_entity
e15070,FL_Port、F_Port,my_entity
e15071,全长331m，全宽39.63m,my_entity
e15072,尚书令、卫将军,my_entity
e15073,料仓、落料管处的堵塞、架桥,my_entity
e15074,英舰队获胜,my_entity
e15075,"16节7,200浬",my_entity
e15076,韩岐姬,my_entity
e15077,毛志高,my_entity
e15078,原北美航空公司,my_entity
e15079,法国战役,my_entity
e15080,1982年7月,my_entity
e15081,解放军将领,my_entity
e15082,生庭,my_entity
e15083,陈玉河,my_entity
e15084,范炳元,my_entity
e15085,曹廷宾,my_entity
e15086,破碎锤开采法：钾长石开采项目,my_entity
e15087,ice crusade,my_entity
e15088,吉林省梅河口市,my_entity
e15089,邓伯孙,my_entity
e15090,8.25米,my_entity
e15091,开创了化学战先例,my_entity
e15092,洪文滔,my_entity
e15093,剧情 / 冒险 / 战争 / 喜剧,my_entity
e15094,定海,my_entity
e15095,邱运行,my_entity
e15096,江子一,my_entity
e15097,德国I型突击炮,my_entity
e15098,鞍山号驱逐舰,my_entity
e15099,崇明外沙永昌镇,my_entity
e15100,653,my_entity
e15101,;400kW,my_entity
e15102,吓礼,my_entity
e15103,南海舰队,my_entity
e15104,杨承德,my_entity
e15105,王继煜,my_entity
e15106,覆盖三万多平方米的地域,my_entity
e15107,陈祭选,my_entity
e15108,湖南常德,my_entity
e15109,长江流域与岭南一带,my_entity
e15110,97式150毫米短迫击炮,my_entity
e15111,Micro Galil,my_entity
e15112,141人,my_entity
e15113,12.4米,my_entity
e15114,河北迁安,my_entity
e15115,双方或多方战略力量相对平衡,my_entity
e15116,MK7主战坦克,my_entity
e15117,Stacchini 39．5mm Signal Cartridge,my_entity
e15118,10多分钟,my_entity
e15119,卫氏朝鲜,my_entity
e15120,博士论文,my_entity
e15121,朝鲜人民军,my_entity
e15122,Glaser-Dirks DG-300,my_entity
e15123,温汉钦,my_entity
e15124,1958,my_entity
e15125,蒙得维的亚港外自沉,my_entity
e15126,邢启超,my_entity
e15127,迫使敌人服从我们意志,my_entity
e15128,PTL-02 Wheeled Tank Destroyer,my_entity
e15129,民国25年10月,my_entity
e15130,俄罗斯帝国斯摩棱斯克,my_entity
e15131,刘名榜,my_entity
e15132,1898年1月3日,my_entity
e15133,1959-1963,my_entity
e15134,抗日联军、日伪军,my_entity
e15135,游击队员,my_entity
e15136,阳新县白沙镇坑头村上新屋组,my_entity
e15137,1984年4月28日,my_entity
e15138,启富,my_entity
e15139,1696年10月28日,my_entity
e15140,1998年9月14日,my_entity
e15141,人力机、弹力机、扭力机,my_entity
e15142,林鸿和,my_entity
e15143,A100型300毫米轮式火箭炮,my_entity
e15144,江西省新余,my_entity
e15145,"Buckner,Smion Bolivar Jr.",my_entity
e15146,M113A3装甲输送车,my_entity
e15147,秘密地堡,my_entity
e15148,WessonModel500大型左轮手枪,my_entity
e15149,珠尔杭阿,my_entity
e15150,265.8尺,my_entity
e15151,梁元贵,my_entity
e15152,CV-13,my_entity
e15153,新加坡,my_entity
e15154,郁筑鞬,my_entity
e15155,《牡丹》、《残荷》,my_entity
e15156,杨士万,my_entity
e15157,北宋康定元年（1040年）,my_entity
e15158,bái rèn gé dǒu,my_entity
e15159,邓庆林,my_entity
e15160,益贵,my_entity
e15161,大鹰号航空母舰,my_entity
e15162,;1951年11月,my_entity
e15163,武汉市,my_entity
e15164,陈保安,my_entity
e15165,MSG90军用狙击步枪,my_entity
e15166,红军独立二师班长,my_entity
e15167,孙迎晋,my_entity
e15168,美国埃基伍德兵工,my_entity
e15169,1959～1964年,my_entity
e15170,俄式军刀,my_entity
e15171,黄阿妹,my_entity
e15172,谢尔舟利有限公司,my_entity
e15173,李牧,my_entity
e15174,1部CS/UPS-60搜索雷达，1部导航雷达等,my_entity
e15175,字庆明,my_entity
e15176,四号坦克歼击车,my_entity
e15177,徐炳瑞,my_entity
e15178,protracted warfare,my_entity
e15179,乡赤卫队员,my_entity
e15180,马占好,my_entity
e15181,吴元猷,my_entity
e15182,191米,my_entity
e15183,陈士榘,my_entity
e15184,Pyotr Velikiy;cruiser,my_entity
e15185,Wilhelm Ritter von Leeb,my_entity
e15186,祝炳春,my_entity
e15187,武文密,my_entity
e15188,s-100级鱼雷艇,my_entity
e15189,愈高,my_entity
e15190,9米处,my_entity
e15191,广东南路人,my_entity
e15192,“幽灵”号舰船,my_entity
e15193,United States Secret Service，缩写USSS,my_entity
e15194,吴阿则,my_entity
e15195,张露萍,my_entity
e15196,巴西、阿根廷,my_entity
e15197,扬武巡洋舰,my_entity
e15198,弹药库,my_entity
e15199,;湘乡市,my_entity
e15200,;1929.9,my_entity
e15201,+343;,my_entity
e15202,西奥多·罗斯福,my_entity
e15203,“伯特伦”计划,my_entity
e15204,北国街道上的木之本,my_entity
e15205,1935年11月,my_entity
e15206,1181mm,my_entity
e15207,核聚变与核裂变,my_entity
e15208,2011年4月15日,my_entity
e15209,张宗逊,my_entity
e15210,吕细妹,my_entity
e15211,黄奶林,my_entity
e15212,原红军兵工厂工人,my_entity
e15213,金大妹,my_entity
e15214,孙银堂,my_entity
e15215,Caliko M950 Machine  Pistol,my_entity
e15216,HK G3,my_entity
e15217,六社乡政府宣传员,my_entity
e15218,架桥坦克,my_entity
e15219,2.06米,my_entity
e15220,870m/s,my_entity
e15221,陈日牙,my_entity
e15222,曾仁顶,my_entity
e15223,;132.1,my_entity
e15224,Heckler&amp;Koch GmbH,my_entity
e15225,江西,my_entity
e15226,以攻为守,my_entity
e15227,1952午10月,my_entity
e15228,江西寻乌,my_entity
e15229,《旅欧记》、《武昌革命真史》、《第一次欧战中世界旅行记》,my_entity
e15230,陈诚、胡琏、高魁元、封爵林,my_entity
e15231,120公里,my_entity
e15232,中国91式7.62毫米4管匕首枪,my_entity
e15233,１９７０,my_entity
e15234,国防大学副校长,my_entity
e15235,化名叶南,my_entity
e15236,杨嘉本,my_entity
e15237,电光塔前线守城完整版,my_entity
e15238,浙江天台县,my_entity
e15239,路易·菲塞,my_entity
e15240,台军方,my_entity
e15241,MV President,my_entity
e15242,法国吕歇尔LU216式手榴弹,my_entity
e15243,潘姓,my_entity
e15244,第二原子弹,my_entity
e15245,1914年4月22日,my_entity
e15246,盐丰乡政府主席,my_entity
e15247,彭作裕,my_entity
e15248,原白港乡苏事务长,my_entity
e15249,S-60式57mm高射炮,my_entity
e15250,科律克索海角,my_entity
e15251,青岛市军事体育学校,my_entity
e15252,罗拉西亚级,my_entity
e15253,多节棍,my_entity
e15254,1913年10月26日,my_entity
e15255,1985,my_entity
e15256,奥古斯特·德·马尔蒙,my_entity
e15257,ТЭ3型内燃机车,my_entity
e15258,阿贺野级,my_entity
e15259,Guo Xueyun,my_entity
e15260,舟山市,my_entity
e15261,侯宜禄,my_entity
e15262,张忠树,my_entity
e15263,黄保德,my_entity
e15264,82式冲锋枪,my_entity
e15265,李怀才,my_entity
e15266,1909年11月15日,my_entity
e15267,6000万美金(2009年),my_entity
e15268,1人（A型/C型）；2人（B型/D型）,my_entity
e15269,1251年,my_entity
e15270,中国北方工业集团有限公司,my_entity
e15271,福建省龙岩县（今龙岩市新罗区）雁石镇后路村,my_entity
e15272,浙江警官学校,my_entity
e15273,1940年11月,my_entity
e15274,ひらいわ ちかよし,my_entity
e15275,;8164吨,my_entity
e15276,武器装备质量管理体系国家军用标准解读,my_entity
e15277,"共伤亡120,000人",my_entity
e15278,2020,my_entity
e15279,5.56mm,my_entity
e15280,125公斤,my_entity
e15281,福建省龙岩县（今龙岩市新罗区）红坊乡南阳村,my_entity
e15282,1934-5,my_entity
e15283,chen mai jiu,my_entity
e15284,埃纳·马恩攻势,my_entity
e15285,Small Arms for the 1980s,my_entity
e15286,北维吉尼亚会战,my_entity
e15287,铅山县福惠乡王家畈,my_entity
e15288,吴三宝,my_entity
e15289,歼灭日伪军2500余人,my_entity
e15290,四川富顺县彭庙镇芭蕉犏,my_entity
e15291,猫眼激光,my_entity
e15292,陈机有,my_entity
e15293,Десантные десантные корабли типа Ивана рогофа;,my_entity
e15294,列宁格列工厂,my_entity
e15295,薛元鹏,my_entity
e15296,装备,my_entity
e15297,军队管理,my_entity
e15298,英国国营塑料有限公司,my_entity
e15299,江开脯,my_entity
e15300,1892年1月12日,my_entity
e15301,定兴,my_entity
e15302,哈萨克斯坦空中机动部队,my_entity
e15303,汪玄保,my_entity
e15304,班布里奇级核动力导弹巡洋舰,my_entity
e15305,Big tunnel massacre,my_entity
e15306,十厘米,my_entity
e15307,福建省明溪,my_entity
e15308,遂启祺,my_entity
e15309,九七式舰上攻击机,my_entity
e15310,特殊武器,my_entity
e15311,一九四七年六月,my_entity
e15312,贾玄硕,my_entity
e15313,吴根旺,my_entity
e15314,每分钟15—20发,my_entity
e15315,饶国汉,my_entity
e15316,8.1米,my_entity
e15317,福建省古田县卓洋乡卓洋村,my_entity
e15318,常山真定（今河北正定南）,my_entity
e15319,1788年,my_entity
e15320,苏联、日本、伪满洲国,my_entity
e15321,NoviAvion战斗机,my_entity
e15322,肖情徽,my_entity
e15323,伯纳迪尼工业与贸易公司,my_entity
e15324,江西省宁都县人,my_entity
e15325,1989年3月19日,my_entity
e15326,张裕应,my_entity
e15327,林守芝,my_entity
e15328,夏日尤夫牙库,my_entity
e15329,12.7乘以99毫米,my_entity
e15330,Bf-109E4战斗机,my_entity
e15331,张文旦,my_entity
e15332,施瓦本,my_entity
e15333,创办“仁泉学校”和《濡声日报》,my_entity
e15334,三国→晋朝,my_entity
e15335,国民党第一战区第八师四十八团三连中尉排长,my_entity
e15336,railway engineer supports,my_entity
e15337,Western Military Academy、佛罗里达大学,my_entity
e15338,ПП-90,my_entity
e15339,7.62mm,my_entity
e15340,王献荣,my_entity
e15341,莫斯科,my_entity
e15342,廖罗生,my_entity
e15343,801 mm,my_entity
e15344,苏维埃县政府看守员,my_entity
e15345,德国新一代家犬装甲输送车,my_entity
e15346,张锦盛,my_entity
e15347,郭祁兴,my_entity
e15348,57英尺5英寸,my_entity
e15349,平冢为广,my_entity
