火龙出水,次型/级,二级火箭
火龙出水,国家,中国
火龙出水,性质,二级火箭的始祖
火龙出水,研制时间,16世纪中叶
林根和,中文名,林根和
林根和,国籍,中国
林根和,出生日期,1897
林根和,逝世日期,1932
林光星,中文名,林光星
林光星,性别,男
M7A2防坦克地雷,中文名,M7A2防坦克地雷
M7A2防坦克地雷,定位,小型防坦克地雷
翁柽,中文名,翁柽
M7A2防坦克地雷,内装有,炸药装药、引信
翁柽,出生日期,清光绪十九年
翁柽,毕业院校,浙江监狱专校
翁柽,字,圣木
M7A2防坦克地雷,用作,防步兵地雷和爆破装药
契丹灭渤海国之战,中文名,契丹灭渤海国之战
契丹灭渤海国之战,外文名,Qidan;Bohai;battle
契丹灭渤海国之战,战争时间,924年—926年
契丹灭渤海国之战,性质,契丹灭亡渤海国
夏凤山,中文名,夏凤山
夏凤山,民族,很注重
夏凤山,性别,男
夏凤山,国籍,中国
储存枪支,外文名,Store guns
储存枪支,构成要件,客体要件
储存枪支,条例,民用爆炸物品管理条例
储存枪支,法律法规,枪支管理
储存枪支,中文名,储存枪支
诸春华,中文名,诸春华
诸春华,出生日期,1960年7月
诸春华,主要成就,1988年2月起，任空军第十二飞行学院二团机务三中队政治指导员
诸春华,毕业院校,北京军区空军干部苗子班机务专业（中专）
链枷,外文名,flail
链枷,又名,连枷
链枷,拼音,lian; jia
链枷,中文名,链枷
毒蜘蛛级护卫舰,中文名,毒蜘蛛级护卫舰
毒蜘蛛级护卫舰,别称,塔朗图尔级护卫舰
宋元战争史,书名,宋元战争史
宋元战争史,定价,26.50元
徐潘生,中文名,徐潘生
徐潘生,出生日期,1934年12月
徐潘生,曾任职务,县工会秘书长
徐潘生,参加革命时间,1930年1月
毒蜘蛛级护卫舰,中文名,毒蜘蛛级护卫舰
毒蜘蛛级护卫舰,别称,塔朗图尔级护卫舰
WS-1式320毫米4管火箭炮,中文名,WS-1式火箭炮
WS-1式320毫米4管火箭炮,最大速度,85公里/小时
WS-1式320毫米4管火箭炮,发射速率,4发/秒
WS-1式320毫米4管火箭炮,最大行程,600公里
WS-1式320毫米4管火箭炮,中文名,WS-1式火箭炮
WS-1式320毫米4管火箭炮,最大速度,85公里/小时
WS-1式320毫米4管火箭炮,发射速率,4发/秒
WS-1式320毫米4管火箭炮,最大行程,600公里
台山海战,名称,台山海战
台山海战,地点,江山岛
台山海战,时间,1955年1月
台山海战,参战方,共产党和国民党
林光农,中文名,林光农
林光农,国籍,中国
林光农,出生地,福建省周墩（今周宁）县咸村乡高际头村
林光农,出生日期,1898
林光农,逝世日期,1936
林光农,职业,革命烈士
曾广超,中文名,曾广超
曾广超,出生日期,1957年1月
曾广超,军衔,少将
曾广超,性别,男
曾广超,职务,中国人民解放军中部战区政治工作部副主任
曾广超,政治面貌,中共党员
林光农,民族,汉族
FNFNC5.75mm突击步枪,中文名,FNFNC5.75mm突击步枪
FNFNC5.75mm突击步枪,研制机构,赫斯塔尔公司
FNFNC5.75mm突击步枪,研制时间,1985
FNFNC5.75mm突击步枪,研制国别,;比利时
张尚轩,本名,张尚轩
张尚轩,字号,字子衡
张尚轩,所处时代,清朝
张尚轩,出生地,清朝贵州松桃
张尚轩,出生时间,1837
张尚轩,去世时间,1911
张尚轩,主要成就,辛亥革命烈士
阿尔法罗密欧4C Spider,中文名,阿尔法罗密欧4C Spider
阿尔法罗密欧4C Spider,类型,概念车
阿尔法罗密欧4C Spider,车身重量,1000公斤以下
张方桂,中文名,张方桂
张方桂,逝世日期,1933年
张方桂,参加革命时间,1932年
张方桂,生前职务,红军战士
张尚轩,民族族群,汉人
魏哲甫,中文名,魏哲甫
魏哲甫,出生日期,1907
魏哲甫,逝世日期,1931
滕久寿,中文名,滕久寿
滕久寿,国籍,中国
滕久寿,出生地,贵州省都江县
滕久寿,出生日期,1899年
滕久寿,逝世日期,1932年2月4日
滕久寿,毕业院校,贵州陆军讲武学堂
滕久寿,民族,汉族
MPi-KM-74突击步枪,全长\u3000,940毫米/935毫米
MPi-KM-74突击步枪,中文名,MPi-KM-74突击步枪
MPi-KM-74突击步枪,空枪重\u3000,3.45千克/3.54千克（含弹匣
MPi-KM-74突击步枪,口径\u3000,5.45毫米
94式舰炮,中文名称,94式舰炮
94式舰炮,研制时间,1934年
94式舰炮,服役时间,;1940年~1945年
94式舰炮,国家,日本
石保吉,中文名,石保吉
石保吉,出生日期,954
石保吉,职业,军事将领
石保吉,主要成就,阵斩契丹南院大王
石保吉,逝世日期,1010
MPi-KM-74突击步枪,口径\u3000,5.45毫米
MPi-KM-74突击步枪,全长\u3000,940毫米/935毫米
MPi-KM-74突击步枪,空枪重\u3000,3.45千克/3.54千克（含弹匣
94式舰炮,中文名称,94式舰炮
94式舰炮,研制时间,1934年
94式舰炮,服役时间,;1940年~1945年
94式舰炮,国家,日本
MPi-KM-74突击步枪,中文名,MPi-KM-74突击步枪
雷神俤,中文名,雷神俤
雷神俤,国籍,中国
雷神俤,出生地,中国
雷神俤,出生日期,1907
雷神俤,逝世日期,1934
雷神俤,主要成就,1933年11月参加革命
吴作其,中文名,吴作其
吴作其,出生日期,1914年
吴作其,逝世日期,1949年
吴作其,性别,男
意大利“布雷达”6.5mm轻机枪,口径,６．５ｍｍ
意大利“布雷达”6.5mm轻机枪,中文名,意大利“布雷达”6.5mm轻机枪
意大利“布雷达”6.5mm轻机枪,初速,６３０ｍ／ｓ
意大利“布雷达”6.5mm轻机枪,有效射程,６００ｍ
何振其,中文名,何振其
何振其,出生日期,1907年
何振其,逝世日期,1931年
足球战争,名称,足球战争
足球战争,时间,1969年7月14日—18日
雷神俤,民族,汉族
足球战争,结果,双方停火，没有实质性结果
柯贞宝,出生日期,1903年
何振其,籍贯,江西省德兴县
柯贞宝,逝世日期,1940年
西式女人弹,中文名,西式女人弹
足球战争,参战方,萨尔瓦多；洪都拉斯
西式女人弹,含义,有西方面孔的自杀式炸弹袭击者
西式女人弹,特点,“长有西方面孔”的“女人弹”
西式女人弹,外文名,Western women playing
柯贞宝,籍贯,福建省漳浦县绥安镇
戴定金,中文名,戴定金
戴定金,逝世日期,1930年
戴定金,职业,军人
戴定金,参加革命时间,1930年
许昔燥,中文名,许昔燥
许昔燥,出生日期,1958
许昔燥,逝世日期,1979
IXB型潜艇,中文名,IXB型潜艇
IXB型潜艇,乘员,48-56 人
IXB型潜艇,水面最高航速,18.2 节
IXB型潜艇,艇长,76.5 米
许昔燥,中文名,许昔燥
许昔燥,出生日期,1958
许昔燥,逝世日期,1979
苏联“南下战略”,中文名,苏联“南下战略”
苏联“南下战略”,战略目的,称霸印度洋太平洋地区
苏联“南下战略”,主要对手,美国
苏联“南下战略”,首要目标,把美国势力挤出
台山海战,名称,台山海战
台山海战,地点,江山岛
台山海战,参战方,共产党和国民党
台山海战,时间,1955年1月
杨坤如,中文名,杨坤如
杨坤如,国籍,中国
杨坤如,出生地,广东省博罗县
杨坤如,出生日期,1884年
杨坤如,逝世日期,1936年
杨坤如,职业,军人
杨坤如,民族,汉族
龙许保,中文名,龙许保
龙许保,别名,龙西波
龙许保,民族,苗族
龙许保,出生日期,1482
龙许保,出生地,贵州省松桃苗族自治县大兴镇龙塘人
龙许保,逝世日期,1551
龙许保,国籍,中国
龙许保,性别,男
肖志廖,中文名,肖志廖
肖志廖,民族,汉
陈阿孙,中文名,陈阿孙
陈阿孙,出生地,福建省柘洋
陈阿孙,逝世日期,1934
陈阿孙,出生日期,1892
林君长,中文名,林君长
林君长,别名,林鸿和
林君长,出生日期,1918年
爱新觉罗·胤禩,本名,爱新觉罗·胤禩
爱新觉罗·胤禩,别称,允禩、阿其那
爱新觉罗·胤禩,民族族群,满族
爱新觉罗·胤禩,去世时间,1726年10月5日
爱新觉罗·胤禩,所处时代,清朝
爱新觉罗·胤禩,封爵,和硕廉亲王
爱新觉罗·胤禩,出生地,北京
爱新觉罗·胤禩,官职,总理事务王大臣，管理工部事务等
爱新觉罗·胤禩,主要成就,管理广善库，总理事务，管理工部，管理理藩院等
GeoScope三维探地雷达,中文名,步进频率三维探地雷达
GeoScope三维探地雷达,外文名,Step Frequency 3D Radar
GeoScope三维探地雷达,代理,欧美大地仪器设备中国有限公司
GeoScope三维探地雷达,原产地,挪威3d-Radar公司
GeoScope三维探地雷达,技术,利用了创新的步进频率天线阵技术
新奥尔良号,排水量,12000吨
新奥尔良号,满载,18000吨
新奥尔良号,长,183.7米
新奥尔良号,中文名,新奥尔良号
萨瓦里Ⅱ级护卫舰,中文名称,萨瓦里Ⅱ级护卫舰
萨瓦里Ⅱ级护卫舰,建造单位,法国汤姆逊－CSF公司
萨瓦里Ⅱ级护卫舰,类型,防空护卫舰
萨瓦里Ⅱ级护卫舰,满载排水量,4650吨
萨瓦里Ⅱ级护卫舰,最高航速,25节\u3000
萨瓦里Ⅱ级护卫舰,续航力,7000海里/15节
手甲钩,中文名,手甲钩
手甲钩,出自,日本
S-51自行火炮,前型/级,b4 榴弹炮
S-51自行火炮,研制时间,1943
S-51自行火炮,定型时间,1944
S-51自行火炮,国家,前苏联
德国联邦国防指挥学院,中文名,德国联邦国防指挥学院
德国联邦国防指挥学院,前身,高级军官学校
手甲钩,制造材料,铝、铁、钢、木、竹
S-51自行火炮,研制时间,1943
S-51自行火炮,定型时间,1944
S-51自行火炮,国家,前苏联
郭敬来,中文名,郭敬来
郭敬来,逝世日期,1930年
郭敬来,政治面貌,中共党员
郭敬来,参加革命时间,1930年
顾德祺,中文名,顾德祺
顾德祺,出生地,江苏青浦
顾德祺,出生日期,1918
顾德祺,逝世日期,1939
S-51自行火炮,前型/级,b4 榴弹炮
霍雷夫战役,地点,戈兰尼旅对加沙地区
霍雷夫战役,时间,1948年12月22日
新奥尔良号,中文名,新奥尔良号
霍雷夫战役,参战方,以军
新奥尔良号,排水量,12000吨
新奥尔良号,满载,18000吨
新奥尔良号,长,183.7米
镇东号炮舰,长,127呎
霍雷夫战役,名称,霍雷夫战役
镇东号炮舰,吃水,9.5呎
镇东号炮舰,中文名,镇东号炮舰
许六均,中文名,许六均
许六均,国籍,中国
许六均,出生日期,1902
许六均,逝世日期,1949
镇东号炮舰,宽,29呎
北极星A-1,中文名称,UGM-27A弹道导弹
冯圣法,中文名,冯圣法
冯圣法,民族,汉族
冯圣法,逝世日期,1957年
冯圣法,职务,军人
冯圣法,出生地,浙江诸暨
冯圣法,信仰,三民主义
冯圣法,主要成就,浙江白马镇歼敌
冯圣法,出生日期,1903年
斩首哥,中文名,舒满胜
斩首哥,外文名,SHU MAN SHENG
斩首哥,江湖人称,“斩首哥”
斩首哥,时间,2012年2月13日
钢铁运输线,中文名,钢铁运输线
钢铁运输线,时期,抗美援朝战争期间
钢铁运输线,属性,补给线
钢铁运输线,用途,军事交通
日本96式陆攻机,中文名,日本96式陆攻机
日本96式陆攻机,翼面积,75．00M2
日本96式陆攻机,自重,4，770KG
日本96式陆攻机,最大重量,7，642KG
日本96式陆攻机,中文名,日本96式陆攻机
日本96式陆攻机,翼面积,75．00M2
日本96式陆攻机,自重,4，770KG
日本96式陆攻机,最大重量,7，642KG
熊开祥,中文名,熊开祥
熊开祥,逝世日期,1952年12月18日
熊开祥,职业,军人
熊开祥,参加革命时间,1949年9月
陇生文,本名,陇生文
陇生文,民族族群,彝族
陇生文,出生日期,1907年
陇生文,逝世日期,1982年
林开全,中文名,林开全
林开全,逝世日期,1934年
林开全,出生地,福建省上杭县官庄乡龙角村
林开全,主要成就,1929年参加革命斗争
钟飞山,中文名,钟飞山
钟飞山,逝世日期,1935年
钟飞山,生前职务,兴国游击队连长
下曲阳之战,中文名,下曲阳之战
下曲阳之战,中文名,下曲阳之战
宕渠之战,名称,宕渠之战
宕渠之战,发生时间,三国时期
宕渠之战,地点,宕渠
宕渠之战,主要指挥官,张郃，张飞
钟飞山,参加革命时间,1932年
许季中,本名,许季中
许季中,别称,许五
许季中,字号,时行
许季中,出生时间,1889
许季中,去世时间,1933
许季中,主要作品,《指南针考》
许季中,主要成就,创办漯河第一家煤厂
民用运输机,中文名,民用运输机
许季中,出生地,河南
民用运输机,外文名,civil transport
民用运输机,用途,从事客货运输
民用运输机,始用时间,1918年5月
戈格兰海战,名称,戈格兰海战
戈格兰海战,地点,芬兰湾
戈格兰海战,时间,1788年7月6(17)日
戈格兰海战,参战方,俄国舰队和瑞典舰队
俄国阿尔法特种部队,中文名,俄国阿尔法特种部队
俄国阿尔法特种部队,隶属,俄联邦安全局
俄国阿尔法特种部队,武器,全套特种作战装具
俄国阿尔法特种部队,目的,打击恐怖主义
民用运输机,又称,商用飞机
ZGMF-X666S Legend,外文名,LEGEND GUNDAM
ZGMF-X666S Legend,日文,レジェンドガンダム
ZGMF-X666S Legend,全长,18.66米
ZGMF-X666S Legend,型号,ZGMF-X666S
ZGMF-X666S Legend,机师,雷·扎·巴瑞尔
ZGMF-X666S Legend,重量,86.02吨
ZGMF-X666S Legend,隶属,ZAFT
ZGMF-X666S Legend,制造商,ZAFT
ZGMF-X666S Legend,中文名,传说高达
ZGMF-X666S Legend,首次出战时间,CE73年底
ZGMF-X666S Legend,原设,大河原邦男
鳝鱼级气垫登陆艇,中文名,鳝鱼级气垫登陆艇
鳝鱼级气垫登陆艇,尺寸,长31米，宽1 2.9米
鳝鱼级气垫登陆艇,最高航速,55节
鳝鱼级气垫登陆艇,满载排水量,148吨
戈格兰海战,名称,戈格兰海战
戈格兰海战,地点,芬兰湾
戈格兰海战,参战方,俄国舰队和瑞典舰队
戈格兰海战,时间,1788年7月6(17)日
虫巢战争,中文名,虫巢战争
虫巢战争,游戏类型,战争
虫巢战争,大小,1.44M
虫巢战争,目标,占领对方的巢穴，取得胜利
内岛氏理,中文名,内岛氏理
内岛氏理,出生日期,1536年
内岛氏理,职业,武将
内岛氏理,逝世日期,1585年
内岛氏理,性别,男
内岛氏理,身份,飞騨国白川乡归云城主
北极星A-1,中文名称,UGM-27A弹道导弹
萨拉米大海战,名称,萨拉米斯海战
萨拉米大海战,发生时间,公元前 480年9月
萨拉米大海战,参战方兵力,波斯战舰800艘、希腊战舰400艘
李锦贵,中文名,李锦贵
李锦贵,国籍,清
李锦贵,民族,壮族
李锦贵,逝世日期,1862年5月
李锦贵,职业,起义领袖
李锦贵,主要成就,占领广西上林
李锦贵,出生地,广西上林县人
李锦贵,性别,男
李锦贵,出生日期,不详
美国“米尼岗”M134式7.62mm机枪,中文名,美国“米尼岗”M134式7.62mm机枪
美国“米尼岗”M134式7.62mm机枪,口径,7．62mm
美国“米尼岗”M134式7.62mm机枪,有效射程,1200m
美国“米尼岗”M134式7.62mm机枪,特点,火力猛，结构复杂
美国“米尼岗”M134式7.62mm机枪,初速,869m/s
美国“米尼岗”M134式7.62mm机枪,中文名,美国“米尼岗”M134式7.62mm机枪
美国“米尼岗”M134式7.62mm机枪,口径,7．62mm
美国“米尼岗”M134式7.62mm机枪,特点,火力猛，结构复杂
美国“米尼岗”M134式7.62mm机枪,初速,869m/s
美国“米尼岗”M134式7.62mm机枪,有效射程,1200m
85-II主战坦克,中文名,85－Ⅱ式主战坦克
85-II主战坦克,原产地,中国
85-II主战坦克,战斗全重,39吨
85-II主战坦克,前型,80-Ⅱ式主战坦克
85-II主战坦克,样车时间,1989年12月
沈逊斋,中文名,沈逊斋
沈逊斋,国籍,中国
沈逊斋,性别,男
沈逊斋,民族,汉族
JP113式37毫米双管高射炮,中文名,JP113式37毫米双管高射炮
JP113式37毫米双管高射炮,国家,中国
马修·邦克·李奇微,中文名,马修·邦克·李奇微
马修·邦克·李奇微,外文名,Matthew Bunker Ridgway
马修·邦克·李奇微,逝世日期,1993年7月26日
马修·邦克·李奇微,主要成就,发明“磁性战术”
马修·邦克·李奇微,代表作品,《马修·B·李奇微回忆录》
马修·邦克·李奇微,出生日期,1895年3月3日
王光勉,中文名,王光勉
王光勉,国籍,中国
王光勉,出生日期,1931
王光勉,出生地,福建省晋江县内坑乡
王光勉,逝世日期,1956
中队活动,中文名,中队活动
中队活动,涵义,抗战时期特有名词、青少年活动
中队活动,起源,抗战时期
中队活动,起源时间,1941年
罗会荣,中文名,罗会荣
罗会荣,职业,军人
罗会荣,政治面貌,中共党员
罗会荣,生前职务,排长
邹生发,中文名,邹生发
邹生发,国籍,中国
邹生发,出生地,中国
邹生发,民族,汉
法国100mm紧凑型舰炮,中文名,法国100mm紧凑型舰炮
法国100mm紧凑型舰炮,外文名,French 100 mm compact naval gun
法国100mm紧凑型舰炮,性质,舰炮
法国100mm紧凑型舰炮,组成,炮管、冷却装置、水气供应系统
汉利号潜艇,中文名,汉利
汉利号潜艇,外文名,H.L.Hunley
汉利号潜艇,服务,美利坚联盟
汉利号潜艇,服役,南北战争
汉利号潜艇,种类,潜水舰
T-14重型坦克,中文名,T-14重型坦克
T-14重型坦克,国家,美国
T-14重型坦克,长度,6.19 m
T-14重型坦克,宽度,3.17 m
张代端,中文名,张代端
张代端,出生日期,1891年
张代端,逝世日期,1936年
张代端,性别,男
邹初光,中文名,邹初光
邹初光,逝世日期,1931年
邹初光,职业,军人
邹初光,参加革命时间,1931年
法国100mm紧凑型舰炮,所属,法国
登陆作战,中文名,登陆作战
登陆作战,外文名,landing battle
登陆作战,类型,进攻行动
登陆作战,别名,两栖作战
江渭清,中文名,江渭清
江渭清,出生地,湖南平江
江渭清,国籍,中国
江渭清,出生日期,1910年
江渭清,逝世日期,2000年
江渭清,民族,汉
登陆作战,中文名,登陆作战
登陆作战,外文名,landing battle
登陆作战,类型,进攻行动
登陆作战,别名,两栖作战
安志宾,中文名,安志宾
安志宾,国籍,中国
安志宾,民族,汉族
邹仲友,中文名,邹仲友
邹仲友,出生地,资源县瓜里乡金江村小白水村民组
邹仲友,出生日期,1955年1月
邹仲友,毕业院校,瓜里中学
谢咸椿,中文名,谢咸椿
谢咸椿,职业,军人
谢咸椿,职务,红三军团战士
谢咸椿,参加革命时间,1934年
曹柳顺,中文名,曹柳顺
曹柳顺,国籍,中国
曹柳顺,民族,汉族
金美荣,中文名,金美荣
金美荣,国籍,中国
金美荣,逝世日期,1926年1月21日
金美荣,性别,男
曹柳顺,逝世日期,1352
晋楚争霸,中文名,晋楚争霸
晋楚争霸,意义,晋国巩固了霸业，楚国被削弱了霸权
李邦勋,中文名,李邦勋
李邦勋,别名,曾用名李伯唐
李邦勋,逝世日期,1976
李邦勋,出生日期,1903.11.7
阿尔索·约瓦诺维奇,中文名,阿尔索·约瓦诺维奇
阿尔索·约瓦诺维奇,外文名,无
阿尔索·约瓦诺维奇,逝世日期,1948
阿尔索·约瓦诺维奇,出生日期,1906
徐本谦,中文名,徐本谦
徐本谦,出生地,央上村
徐本谦,逝世日期,1977
徐本谦,出生日期,1907
陈道松,中文名,陈道松
陈道松,出生日期,1935年
陈道松,逝世日期,1955年
包森,中文名,包森
包森,别名,赵宝森，赵寒，亥娃
包森,籍贯,陕西.蒲城
包森,出生日期,1911年7月21日
包森,逝世日期,1942年2月17日
包森,毕业院校,中国人民抗日军政大学
包森,职业,革命军人
包森,出生地,陕西省蒲城县三合乡义龙赵家村
包森,职务,八路军冀东军分区副司令员
亨利·邓肯·格雷厄姆·克里勒,中文名,亨利•邓肯•格雷厄姆•克里勒
亨利·邓肯·格雷厄姆·克里勒,出生日期,1888年
亨利·邓肯·格雷厄姆·克里勒,逝世日期,1965年
亨利·邓肯·格雷厄姆·克里勒,职业,军人
亨利·邓肯·格雷厄姆·克里勒,军衔,中将
亨利·邓肯·格雷厄姆·克里勒,参与指挥战役,诺曼底登陆
南非第44伞兵旅,中文名,南非第44伞兵旅
南非第44伞兵旅,简介,最富经验的战斗单位之一
南非第44伞兵旅,来源,始自60年代中期
南非第44伞兵旅,概述,经历了无数在纳米比亚境
英德意155毫米FH70式榴弹炮,中文名,英德意155毫米FH70式榴弹炮
英德意155毫米FH70式榴弹炮,外文名,FH70 Field Howitzer
英德意155毫米FH70式榴弹炮,批量生产,1977年
英德意155毫米FH70式榴弹炮,装备,1978年
包森,民族,汉族
儿子同志,中文名,儿子同志
儿子同志,外文名,Being A Son and Comrade
儿子同志,出品公司,八一电影制片厂
儿子同志,制片地区,中国
儿子同志,拍摄地点,中国
儿子同志,拍摄日期,2005年11月28日
儿子同志,导演,和小江
儿子同志,编剧,和小江、彭相泰
儿子同志,类型,战争，儿童
儿子同志,主演,王正佳，马少骅，郭好唯，郭晓峰
儿子同志,上映时间,2006年12月30日
儿子同志,对白语言,普通话
儿子同志,色彩,彩色
儿子同志,片长,88分钟
儿子同志,出品时间,2005年
王春怀,中文名,王春怀
王春怀,出生地,福建省莆田县渠桥乡青姹村
王春怀,逝世日期,1938
王春怀,出生日期,1913
MS-14C,中文名,MS-14C
MS-14C,提高了,MS-14B/C的泛用性
MS-14C,优点,增加的输出动能
MS-14C,使用,光束剑进行格斗战
陈玉仔,中文名,陈玉仔
陈玉仔,国籍,中国
陈玉仔,逝世日期,1930
陈玉仔,出生日期,1883
米-17直升机,中文名称,米-17直升机
米-17直升机,生产单位,喀山直升机厂和乌兰乌德飞机厂
CVN-79,中文名,约翰·肯尼迪号航空母舰
CVN-79,前型/级,尼米兹级航空母舰
CVN-79,服役时间,预计2020年以后
CVN-79,定型时间,2015年
CVN-79,国家,美国
CVN-79,舷号,CVN-79
CVN-79,舰名传承,2代，第一代舷号CV-67
CVN-79,姊妹舰,亨利.福特号和企业号
CVN-79,研制时间,2015年开工铺设龙骨
核威慑战略,中文名,核威慑战略
核威慑战略,目的,迫使敌人放弃发动核进攻
核威慑战略,核心,相互确保摧毁
吴阿细,中文名,吴阿细
吴阿细,出生日期,1909年11月
吴阿细,逝世日期,1936年11月
吴阿细,籍贯,福建省霞浦
高淳战斗,时间,1945年8月7日
高淳战斗,中文名,高淳战斗
高淳战斗,参战部队,新四军
李侍曾,中文名,李侍曾
李侍曾,别名,李继孔
李侍曾,国籍,中国
李侍曾,出生日期,1900
李侍曾,逝世日期,1942
李侍曾,民族,汉族
李侍曾,主要成就,一二九师新编第四旅十一团”团长，抗日英雄
李侍曾,职业,军人
班明勇,中文名,班明勇
班明勇,逝世日期,1984年4月29日
班明勇,出生地,贵州省开阳县
班明勇,主要成就,荣立三等功
李彝殷,本名,李彝殷
李彝殷,所处时代,五代十国到宋朝
李彝殷,逝世日期,967年
科西嘉民族解放阵线,中文名,科西嘉民族解放阵线
科西嘉民族解放阵线,外文名,Fronte di Liberazione Naziunale di a Corsica
科西嘉民族解放阵线,组织类别,军事组织
科西嘉民族解放阵线,成立时间,1976年
焦达梯,中文名,焦达梯
焦达梯,外文名,jiaodati
焦达梯,民族,汉族
焦达梯,别名,别字岛松
焦达梯,出生地,湖南省浏阳县龙伏均家坊
焦达梯,出生日期,1903
焦达梯,逝世日期,1952
焦达梯,职业,原国民革命军少将
焦达梯,毕业院校,黄埔军校第一期
焦达梯,国籍,中华人民共和国
丰岛房太郎,所处时代,二战时期
丰岛房太郎,民族族群,日本人
丰岛房太郎,出生地,日本山口县
丰岛房太郎,出生时间,1889年1月5日
丰岛房太郎,去世时间,1979年4月9日
丰岛房太郎,主要成就,日本第二军军长
丰岛房太郎,姓名罗马字,Teshima Fuchitaro
南非AC200(8×8)防地雷轮式后勤支援车,中文名,南非AC200(8×8)防地雷轮式后勤支援车
南非AC200(8×8)防地雷轮式后勤支援车,国别,南非
南非AC200(8×8)防地雷轮式后勤支援车,现状,研制
南非AC200(8×8)防地雷轮式后勤支援车,生产单位,桑达克奥斯特瑞尔比派克有限公司
丰岛房太郎,本名,丰田房太郎
南非AC200(8×8)防地雷轮式后勤支援车,中文名,南非AC200(8×8)防地雷轮式后勤支援车
南非AC200(8×8)防地雷轮式后勤支援车,国别,南非
南非AC200(8×8)防地雷轮式后勤支援车,生产单位,桑达克奥斯特瑞尔比派克有限公司
南非AC200(8×8)防地雷轮式后勤支援车,现状,研制
徐进桂,中文名,徐进桂
徐进桂,出生地,福建省寿宁县南阳乡山腰村
徐进桂,出生日期,1917
徐进桂,逝世日期,1936
Abyss Gundam,中文名,深渊高达
Abyss Gundam,外文名,Abyss gundam
Abyss Gundam,类型,水陆两用可变形MS
刀补,中文名,刀补
刀补,属性,刀具长度一个很重要的概念
刀补,作用,保证了加工零点的正确
刀补,零点,一般在工件上
刘念远,中文名,刘念远
刘念远,民族,汉族
刘念远,出生日期,1943年
托马斯·卓纳森·杰克逊,中文名,托马斯·卓纳森·杰克逊
托马斯·卓纳森·杰克逊,外文名,Thomas Jonathan Jackson
托马斯·卓纳森·杰克逊,逝世日期,1863年
托马斯·卓纳森·杰克逊,出生日期,1824
王官润,中文名,王官润
王官润,国籍,中国
王官润,出生日期,1926;
王官润,籍贯,福建省
蓝秀芳,中文名,蓝秀芳
蓝秀芳,国籍,中国
蓝秀芳,出生地,广西宜州
王官润,逝世日期,;1952
高禹民,中文名,高禹民
高禹民,出生日期,1916
高禹民,逝世日期,1940
高禹民,原名,单忠义
刘念远,中文名,刘念远
刘念远,民族,汉族
刘念远,出生日期,1943年
深圳市启富证券投资顾问有限公司,公司名称,深圳市启富证券投资顾问有限公司
深圳市启富证券投资顾问有限公司,总部地点,深圳市
深圳市启富证券投资顾问有限公司,公司性质,有限公司
深圳市启富证券投资顾问有限公司,经营范围,提供证券投资咨询、证券专业培训服务
德国毛瑟9mm手枪弹,中文名,德国毛瑟9mm手枪弹
德国毛瑟9mm手枪弹,外文名,Mauser 9mm Pistol Cartridge
德国毛瑟9mm手枪弹,研制单位,德国奥伯恩多夫-毛瑟有限公司
德国毛瑟9mm手枪弹,现状,退役
摩纳哥国徽,中文名,摩纳哥国徽
摩纳哥国徽,中央,由红、白菱形小块相间而成的盾徽
摩纳哥国徽,白色饰带刻字,天助我治
摩纳哥国徽,中文名,摩纳哥国徽
摩纳哥国徽,中央,由红、白菱形小块相间而成的盾徽
摩纳哥国徽,白色饰带刻字,天助我治
德国毛瑟9mm手枪弹,中文名,德国毛瑟9mm手枪弹
德国毛瑟9mm手枪弹,外文名,Mauser 9mm Pistol Cartridge
RPK7.62mm轻机枪,中文名,RPK7.62mm轻机枪
德国毛瑟9mm手枪弹,现状,退役
德国毛瑟9mm手枪弹,研制单位,德国奥伯恩多夫-毛瑟有限公司
RPK7.62mm轻机枪,设计时间,1943年
RPK7.62mm轻机枪,国籍,前苏联
RPK7.62mm轻机枪,作者,捷格加廖夫
龚地发,中文名,龚地发
龚地发,逝世日期,1951年2月7日
龚地发,参加革命时间,1948年
龚地发,生前职务,志愿军战士
瑞典陆军PSG90,中文名,瑞典陆军PSG90
瑞典陆军PSG90,全枪长,45.4 - 46.6 inches
瑞典陆军PSG90,空枪重,14.65 lbs (6.7kg)
瑞典陆军PSG90,枪管长,"27"" (685.8 mm)"
宋攻后蜀夔州之战,中文名,宋攻后蜀夔州之战
宋攻后蜀夔州之战,时间,北宋乾德二年(964年)
宋攻后蜀夔州之战,记载,文言文
宋攻后蜀夔州之战,详细内容,见正文
联邦德国莱姆斯塔坦克火控系统,中文名称,联邦德国莱姆斯塔坦克火控系统
联邦德国莱姆斯塔坦克火控系统,服役时间,尚未服役
联邦德国莱姆斯塔坦克火控系统,国家,德国
联邦德国莱姆斯塔坦克火控系统,研制单位,通用电气德律风根公司
联邦德国莱姆斯塔坦克火控系统,特点,采用组件结构改装容易维修简单
骑马侍从车载激光武器系统,中文名,骑马侍从车载激光武器系统
骑马侍从车载激光武器系统,代表,骑马侍从
骑马侍从车载激光武器系统,现状,在研
骑马侍从车载激光武器系统,研制国家,美国
中国长城鼎,中文名,长城鼎
中国长城鼎,最初名字,中国长城鼎
中国长城鼎,长度,102厘米
中国长城鼎,宽度,80厘米
德国豹2A7主战坦克,中文名称,豹2主战坦克
德国豹2A7主战坦克,前型/级,豹1主战坦克
德国豹2A7主战坦克,战车类型,主战坦克
